"","ID","Beta","HR","pvalue","GP1","GP2","Hr-Inv-lst","Concordance","Std_Error","ENSEMBL_clean","Gene_Symbol","Gene_Name"
"ENSG00000164749.13","ENSG00000164749.13",-0.703129528200545,0.495033655309456,0.00305017098143345,"84","277","2.02006467494595",0.582882992288542,0.0313517223210083,"ENSG00000164749","HNF4G","hepatocyte nuclear factor 4 gamma"
"ENSG00000168883.20","ENSG00000168883.20",1.64250720323816,5.16811078635206,1.75684424187376e-06,"346","15","0.193494304077381",0.579057623413686,0.0259445510477325,"ENSG00000168883","USP39","ubiquitin specific peptidase 39"
"ENSG00000086475.15","ENSG00000086475.15",1.21288939666826,3.36318821189624,0.00127743723418464,"345","16","0.297336912773067",0.524500576841338,0.0168516751143778,"ENSG00000086475","SEPHS1","selenophosphate synthetase 1"
"ENSG00000198563.14","ENSG00000198563.14",0.722463635854969,2.05950082577928,0.00758614259268852,"136","225","0.485554551609182",0.609205173356002,0.0253998426953152,"ENSG00000198563","DDX39B","DExD-box helicase 39B"
"ENSG00000202019.1","ENSG00000202019.1",-0.565487358489915,0.568083219101692,0.0199387908457718,"194","167","1.76030547352076",0.556014329953246,0.0317644470093778,"ENSG00000202019",NA,NA
"ENSG00000070831.17","ENSG00000070831.17",-0.963687775307037,0.381483463459057,0.00458139890596042,"269","92","2.6213456041649",0.594268018701803,0.0204195742252814,"ENSG00000070831","CDC42","cell division cycle 42"
"ENSG00000160714.10","ENSG00000160714.10",0.500987461980678,1.65035012435485,0.0335463508149925,"259","102","0.605932029357053",0.56311858643512,0.0322325528107286,"ENSG00000160714","UBE2Q1","ubiquitin conjugating enzyme E2 Q1"
"ENSG00000088682.14","ENSG00000088682.14",2.10009742391076,8.166965531532,0.00376813472922965,"358","3","0.122444498649967",0.515210395288117,0.0117340680276308,"ENSG00000088682","COQ9","coenzyme Q9"
"ENSG00000132680.11","ENSG00000132680.11",0.976544370643079,2.65526475904519,0.00917810684502283,"79","282","0.376610278351146",0.569403121015241,0.021782724007974,"ENSG00000132680","KHDC4","KH domain containing 4, pre-mRNA splicing factor"
"ENSG00000137944.18","ENSG00000137944.18",-0.962420326782771,0.381967280653777,0.0243707052500931,"305","56","2.61802528815661",0.542868419454733,0.0204199586802615,"ENSG00000137944","KYAT3","kynurenine aminotransferase 3"
"ENSG00000110042.8","ENSG00000110042.8",1.59139330286623,4.91058609778155,0.00742222131650973,"356","5","0.203641679442657",0.516819479021191,0.0119106812243868,"ENSG00000110042","DTX4","deltex E3 ubiquitin ligase 4"
"ENSG00000185324.22","ENSG00000185324.22",0.497133243308513,1.64400155633366,0.0381411755625724,"181","180","0.608271930246912",0.594753779828769,0.0310440016355004,"ENSG00000185324","CDK10","cyclin dependent kinase 10"
"ENSG00000101017.14","ENSG00000101017.14",0.516664656685124,1.67642685549995,0.0258722471281596,"230","131","0.596506788661399",0.554982087558443,0.0326692039500512,"ENSG00000101017","CD40","CD40 molecule"
"ENSG00000276180.1","ENSG00000276180.1",0.526030434590693,1.69220165341969,0.0238800487633712,"244","117","0.590946119204614",0.572196247495294,0.0324712405627541,"ENSG00000276180","H4C9","H4 clustered histone 9"
"ENSG00000104856.14","ENSG00000104856.14",0.489948381224072,1.63223196396479,0.0363558906562776,"223","138","0.61265801802517",0.569676361649159,0.0328123160548675,"ENSG00000104856","RELB","RELB proto-oncogene, NF-kB subunit"
"ENSG00000173465.8","ENSG00000173465.8",2.10886677267981,8.23889944647225,0.0362283755288013,"34","327","0.121375434485753",0.547240269597425,0.00954714149708404,"ENSG00000173465","ZNRD2","zinc ribbon domain containing 2"
"ENSG00000165457.14","ENSG00000165457.14",0.729108099852785,2.07323066807799,0.0328492791098989,"333","28","0.482338996522303",0.524561296982209,0.0199191068521163,"ENSG00000165457","FOLR2","folate receptor beta"
"ENSG00000103507.14","ENSG00000103507.14",0.804180188751738,2.23486358129717,0.0334482455931903,"337","24","0.447454604553347",0.529176027688384,0.019999704809122,"ENSG00000103507","BCKDK","branched chain keto acid dehydrogenase kinase"
"ENSG00000185339.9","ENSG00000185339.9",0.613072978844128,1.84609570422212,0.00825209408413003,"233","128","0.541683726208205",0.581881109964175,0.0326949826768459,"ENSG00000185339","TCN2","transcobalamin 2"
"ENSG00000242574.9","ENSG00000242574.9",0.55636049498692,1.74431249960259,0.0482743702055706,"293","68","0.573291769810645",0.529418908251867,0.0272611096955614,"ENSG00000242574","HLA-DMB","major histocompatibility complex, class II, DM beta"
"ENSG00000147324.11","ENSG00000147324.11",-0.946981997020969,0.387909972073342,0.000234189914966141,"51","310","2.57791774378754",0.579695184892829,0.0286580195550044,"ENSG00000147324","MFHAS1","multifunctional ROCO family signaling regulator 1"
"ENSG00000165097.16","ENSG00000165097.16",-0.461101420988107,0.630588719223766,0.0471203458796494,"135","226","1.58581967852354",0.591049851235655,0.0326441091173497,"ENSG00000165097","KDM1B","lysine demethylase 1B"
"ENSG00000242265.6","ENSG00000242265.6",0.889757327319959,2.43453878354778,0.0391339907463972,"339","22","0.410755419777183",0.53634100431113,0.0217341181867528,"ENSG00000242265","PEG10","paternally expressed 10"
"ENSG00000149182.15","ENSG00000149182.15",1.0393482002075,2.82737353214461,0.0442388680949386,"355","6","0.353685138744821",0.506072014087073,0.00806169057487421,"ENSG00000149182","ARFGAP2","ARF GTPase activating protein 2"
"ENSG00000150768.16","ENSG00000150768.16",-0.628945712153533,0.533153602167857,0.0107269460991729,"201","160","1.87563208038715",0.603710000607201,0.0286954516057629,"ENSG00000150768","DLAT","dihydrolipoamide S-acetyltransferase"
"ENSG00000161202.20","ENSG00000161202.20",0.56791763158821,1.76458869915371,0.0144219707547851,"235","126","0.566704297992839",0.598305908069707,0.0326143572306136,"ENSG00000161202","DVL3","dishevelled segment polarity protein 3"
"ENSG00000132842.14","ENSG00000132842.14",-0.471098869973384,0.624315849268482,0.0422390889382763,"156","205","1.60175334515648",0.583277673204202,0.0323560776934457,"ENSG00000132842","AP3B1","adaptor related protein complex 3 subunit beta 1"
"ENSG00000160214.13","ENSG00000160214.13",0.848800339887589,2.33684175383917,0.046982740650824,"63","298","0.42792799228151",0.555012447628878,0.0186914346745152,"ENSG00000160214","RRP1","ribosomal RNA processing 1"
"ENSG00000104613.12","ENSG00000104613.12",-0.536419244187059,0.584838671973645,0.0253583538798195,"188","173","1.70987324867782",0.559475377982877,0.0321038418217442,"ENSG00000104613","INTS10","integrator complex subunit 10"
"ENSG00000087253.13","ENSG00000087253.13",-0.718766861524515,0.487352859132157,0.00413436806182417,"193","168","2.05190137138157",0.602647398141964,0.0300619309873088,"ENSG00000087253","LPCAT2","lysophosphatidylcholine acyltransferase 2"
"ENSG00000104312.8","ENSG00000104312.8",-0.658564253699034,0.517593934848639,0.0180032193441065,"55","306","1.93201645666971",0.549669075232255,0.0279916468140916,"ENSG00000104312","RIPK2","receptor interacting serine/threonine kinase 2"
"ENSG00000139508.15","ENSG00000139508.15",-0.592362030059195,0.553019492156058,0.026552741511709,"65","296","1.80825452661948",0.537737567551157,0.0274122606353745,"ENSG00000139508","SLC46A3","solute carrier family 46 member 3"
"ENSG00000242125.3","ENSG00000242125.3",-0.657970372505275,0.517901415446984,0.00882772725783678,"205","156","1.93086940906878",0.567551156718684,0.0307098714724358,"ENSG00000242125","SNHG3","small nucleolar RNA host gene 3"
"ENSG00000163348.4","ENSG00000163348.4",0.857970860649812,2.35837037310903,0.00517300300842494,"329","32","0.42402160890518",0.539893132552068,0.023365651826473,"ENSG00000163348","PYGO2","pygopus family PHD finger 2"
"ENSG00000137310.12","ENSG00000137310.12",0.541617399703943,1.71878457690767,0.0271464160604324,"277","84","0.581806477341761",0.552280041289696,0.0308330710846052,"ENSG00000137310","TCF19","transcription factor 19"
"ENSG00000064490.14","ENSG00000064490.14",0.92144862560131,2.51292804640128,0.046727212539359,"51","310","0.397942154146467",0.557987734531544,0.0145104395413731,"ENSG00000064490","RFXANK","regulatory factor X associated ankyrin containing protein"
"ENSG00000198681.7","ENSG00000198681.7",0.535742823700091,1.70871704646581,0.0256991323849191,"252","109","0.585234402658022",0.553828404881899,0.0314789683677098,"ENSG00000198681","MAGEA1","MAGE family member A1"
"ENSG00000267375.1","ENSG00000267375.1",-0.484784893547586,0.615829651449461,0.0412177698577537,"132","229","1.62382567589321",0.559839698828101,0.0327509835107842,"ENSG00000267375",NA,NA
"ENSG00000142867.14","ENSG00000142867.14",-0.745653095603158,0.474424354279044,0.0225483185489935,"29","332","2.10781759195234",0.533972918817172,0.0213046629791052,"ENSG00000142867","BCL10","BCL10 immune signaling adaptor"
"ENSG00000014824.14","ENSG00000014824.14",-0.49749920035437,0.608049369574548,0.0326695591728605,"161","200","1.64460330038612",0.589197886939098,0.0320409221161447,"ENSG00000014824","SLC30A9","solute carrier family 30 member 9"
"ENSG00000224543.4","ENSG00000224543.4",-0.783310728592944,0.456890862922906,0.0276106015651274,"287","74","2.18870649678266",0.565061630942984,0.0195252582283118,"ENSG00000224543",NA,NA
"ENSG00000122547.11","ENSG00000122547.11",0.750553337398578,2.11817175604839,0.00214561569840322,"284","77","0.472105246963343",0.55473920699496,0.0299329897425953,"ENSG00000122547","EEPD1","endonuclease/exonuclease/phosphatase family domain containing 1"
"ENSG00000204272.13","ENSG00000204272.13",0.593185816928073,1.80974475668581,0.0400624447918937,"316","45","0.552564109555042",0.547422430020038,0.0268857317214741,"ENSG00000204272","NBDY","negative regulator of P-body association"
"ENSG00000149564.12","ENSG00000149564.12",0.635635899317462,1.88822247915704,0.00922779028591275,"265","96","0.529598609824002",0.575748375736232,0.0317303628096418,"ENSG00000149564","ESAM","endothelial cell adhesion molecule"
"ENSG00000138160.7","ENSG00000138160.7",-0.712770433548494,0.49028401490008,0.00750455982864965,"57","304","2.03963410922912",0.548667192907888,0.0271514734088008,"ENSG00000138160","KIF11","kinesin family member 11"
"ENSG00000155760.2","ENSG00000155760.2",0.588657801633108,1.80156872930543,0.0472464159281655,"98","263","0.555071801443587",0.566336753901269,0.0256178432879741,"ENSG00000155760","FZD7","frizzled class receptor 7"
"ENSG00000130227.17","ENSG00000130227.17",-0.687435190557473,0.50286416726123,0.00389630022062322,"167","194","1.98860858479208",0.583884874612909,0.0321544657878472,"ENSG00000130227","XPO7","exportin 7"
"ENSG00000119392.15","ENSG00000119392.15",0.918033313288301,2.5043602514786,0.0212335346114145,"345","16","0.399303574399725",0.530117189871881,0.0187294792180464,"ENSG00000119392","GLE1","GLE1 RNA export mediator"
"ENSG00000158201.10","ENSG00000158201.10",-0.455507629451573,0.634125985205083,0.0499941526867448,"162","199","1.57697369817859",0.574716133341429,0.0323737859576675,"ENSG00000158201","ABHD3","abhydrolase domain containing 3, phospholipase"
"ENSG00000160741.17","ENSG00000160741.17",0.593735948487721,1.81074062829645,0.0155916257377676,"288","73","0.552260210199625",0.545206144878256,0.0290131237527651,"ENSG00000160741","CRTC2","CREB regulated transcription coactivator 2"
"ENSG00000126391.14","ENSG00000126391.14",0.898006353054504,2.45470441568443,0.0355637209755821,"68","293","0.407381024619689",0.55009411621835,0.0215329449350059,"ENSG00000126391","FRMD8","FERM domain containing 8"
"ENSG00000220205.9","ENSG00000220205.9",0.592471419439287,1.80845234128041,0.0337571072293811,"295","66","0.552959001005237",0.557866294249803,0.0290536451449732,"ENSG00000220205","VAMP2","vesicle associated membrane protein 2"
"ENSG00000104660.19","ENSG00000104660.19",-0.894495620814854,0.408813743791787,0.0247949567066302,"15","346","2.44610171547782",0.518094601979477,0.0163532932866459,"ENSG00000104660","LEPROTL1","leptin receptor overlapping transcript like 1"
"ENSG00000113648.16","ENSG00000113648.16",-0.522670664492433,0.59293490136022,0.039718923748535,"77","284","1.68652578504985",0.565699192422126,0.030741034738462,"ENSG00000113648","MACROH2A1","macroH2A.1 histone"
"ENSG00000115694.15","ENSG00000115694.15",0.694341100960226,2.00238926681394,0.0140593495285587,"128","233","0.49940339601956",0.608051490679458,0.0243681061327961,"ENSG00000115694","STK25","serine/threonine kinase 25"
"ENSG00000023892.11","ENSG00000023892.11",0.631258410126306,1.87997487074271,0.029242737772145,"106","255","0.53192200361962",0.583459833626814,0.0240576523940525,"ENSG00000023892","DEF6","DEF6 guanine nucleotide exchange factor"
"ENSG00000135148.12","ENSG00000135148.12",1.03862562337652,2.82533127547027,0.0157753680153024,"346","15","0.353940795786346",0.524652377193515,0.0170245810878292,"ENSG00000135148","TRAFD1","TRAF-type zinc finger domain containing 1"
"ENSG00000173852.15","ENSG00000173852.15",-0.551779445919053,0.575924072288298,0.0222033042750887,"89","272","1.73633999361537",0.581607869330257,0.0315122107606981,"ENSG00000173852","DPY19L1","dpy-19 like C-mannosyltransferase 1"
"ENSG00000100060.18","ENSG00000100060.18",0.677844551235372,1.9696277218962,0.0036436773909209,"229","132","0.507710157042917",0.574230372214463,0.0327138855211873,"ENSG00000100060","MFNG","MFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase"
"ENSG00000180233.11","ENSG00000180233.11",-0.607310752539516,0.54481404055259,0.0317942189926673,"55","306","1.83548867240229",0.561752383265529,0.027805176054751,"ENSG00000180233","ZNRF2","zinc and ring finger 2"
"ENSG00000205413.8","ENSG00000205413.8",-1.19751183874777,0.301944564792041,0.0437458419101031,"9","352","3.31186620527093",0.518671443317749,0.0142770165295025,"ENSG00000205413","SAMD9","sterile alpha motif domain containing 9"
"ENSG00000185745.10","ENSG00000185745.10",0.568536857749151,1.76568171701723,0.0226277518189647,"281","80","0.566353488492424",0.544052462201712,0.0292667177092022,"ENSG00000185745","IFIT1","interferon induced protein with tetratricopeptide repeats 1"
"ENSG00000102871.16","ENSG00000102871.16",0.657793291958061,1.93052751992907,0.0369258971523157,"94","267","0.517993133833566",0.545357945230433,0.0260598579920805,"ENSG00000102871","TRADD","TNFRSF1A associated via death domain"
"ENSG00000167749.11","ENSG00000167749.11",0.60560152705225,1.83235408800073,0.0107122441532193,"265","96","0.545746046874102",0.579907705385877,0.0320071908812027,"ENSG00000167749","KLK4","kallikrein related peptidase 4"
"ENSG00000212135.1","ENSG00000212135.1",-0.653437139611188,0.520254512718643,0.00964459575383954,"78","283","1.92213613828047",0.570405003339608,0.0311198884314621,"ENSG00000212135","SNORD67","small nucleolar RNA, C/D box 67"
"ENSG00000146476.11","ENSG00000146476.11",-0.526335469247815,0.590765887647598,0.0257423128089791,"117","244","1.69271791230525",0.580757787358067,0.032476206097475,"ENSG00000146476","DCPH1","damage control phosphatase 1"
"ENSG00000128714.6","ENSG00000128714.6",0.512380508556947,1.66926015708515,0.0330632864327562,"169","192","0.599067794049667",0.556044690023681,0.0318570111575711,"ENSG00000128714","HOXD13","homeobox D13"
"ENSG00000154277.13","ENSG00000154277.13",0.777937133117329,2.17697681695637,0.0381271508209068,"339","22","0.459352617910787",0.538010808185075,0.0224279753553815,"ENSG00000154277","UCHL1","ubiquitin C-terminal hydrolase L1"
"ENSG00000140688.17","ENSG00000140688.17",0.581586757899355,1.78887469097268,0.0150119397108141,"270","91","0.559010647892985",0.549669075232255,0.0307584442595452,"ENSG00000140688","RUSF1","RUS family member 1"
"ENSG00000015676.18","ENSG00000015676.18",1.00330086110103,2.72726932428552,0.0312907114976688,"353","8","0.366667124179963",0.509593782257575,0.0110784702011765,"ENSG00000015676","NUDCD3","NudC domain containing 3"
"ENSG00000123595.8","ENSG00000123595.8",-0.472486307718465,0.623450250515401,0.0483688100610262,"184","177","1.60397722059348",0.56685287509867,0.0320126621559096,"ENSG00000123595","RAB9A","RAB9A, member RAS oncogene family"
"ENSG00000179144.5","ENSG00000179144.5",0.529005553779491,1.69724365158381,0.037639222733856,"280","81","0.589190596804904",0.537859007832898,0.0287546429191503,"ENSG00000179144","GIMAP7","GTPase, IMAP family member 7"
"ENSG00000215305.10","ENSG00000215305.10",0.45536861243648,1.57675448723957,0.0492632830709664,"233","128","0.634214145634497",0.54341490072257,0.0325250038638444,"ENSG00000215305","VPS16","VPS16 core subunit of CORVET and HOPS complexes"
"ENSG00000168924.15","ENSG00000168924.15",-0.64799259982408,0.523094784081603,0.00945696135981033,"204","157","1.91169942892032",0.568553039043051,0.0307237864511833,"ENSG00000168924","LETM1","leucine zipper and EF-hand containing transmembrane protein 1"
"ENSG00000107742.13","ENSG00000107742.13",1.23964176072273,3.4543757500048,0.0366468765032048,"352","9","0.289487905303472",0.521221689234319,0.0157488311562646,"ENSG00000107742","SPOCK2","SPARC (osteonectin), cwcv and kazal like domains proteoglycan 2"
"ENSG00000071539.14","ENSG00000071539.14",0.538008063077898,1.71259208689508,0.0478604758790115,"296","65","0.583910207020163",0.56141842249074,0.0302019506151375,"ENSG00000071539","TRIP13","thyroid hormone receptor interactor 13"
"ENSG00000172046.19","ENSG00000172046.19",0.561552999349683,1.75339340578594,0.0382405245920153,"308","53","0.570322665010686",0.537767927621592,0.0260254763169458,"ENSG00000172046","USP19","ubiquitin specific peptidase 19"
"ENSG00000131876.17","ENSG00000131876.17",0.89229885024834,2.44073408910696,0.0376060231795646,"351","10","0.409712800940921",0.521069888882142,0.0158418601027001,"ENSG00000131876","SNRPA1","small nuclear ribonucleoprotein polypeptide A'"
"ENSG00000171992.13","ENSG00000171992.13",0.605798648782053,1.83271532041038,0.0121286161102094,"164","197","0.545638479071632",0.583520553767685,0.0305541252496972,"ENSG00000171992","SYNPO","synaptopodin"
"ENSG00000204560.10","ENSG00000204560.10",0.51355997579402,1.67123015629697,0.0333620761842665,"266","95","0.598361629744495",0.554769567065396,0.0309780781150897,"ENSG00000204560","DHX16","DEAH-box helicase 16"
"ENSG00000168758.11","ENSG00000168758.11",1.09258813737993,2.98198187258857,0.00215920898967709,"105","256","0.335347444326323",0.615034306879592,0.0186931658198258,"ENSG00000168758","SEMA4C","semaphorin 4C"
"ENSG00000136451.9","ENSG00000136451.9",-0.639775453257201,0.527410839133734,0.0103359861429103,"189","172","1.8960550785086",0.618313194486611,0.0290168229005275,"ENSG00000136451","VEZF1","vascular endothelial zinc finger 1"
"ENSG00000115523.17","ENSG00000115523.17",0.520117840868181,1.6822258729766,0.0486694131175574,"283","78","0.594450493280404",0.535308761916328,0.0291071039895577,"ENSG00000115523","GNLY","granulysin"
"ENSG00000146232.17","ENSG00000146232.17",0.62012946867442,1.85916873037624,0.0139109856158644,"283","78","0.537874795149782",0.552310401360131,0.0294295908253289,"ENSG00000146232","NFKBIE","NFKB inhibitor epsilon"
"ENSG00000203814.6","ENSG00000203814.6",0.764665019565726,2.14827462414424,0.00149710224859045,"197","164","0.465489834847509",0.605987005889854,0.0320485622716399,"ENSG00000203814","H2BC18","H2B clustered histone 18"
"ENSG00000137054.16","ENSG00000137054.16",0.766761986100013,2.1527842107111,0.0133559596812996,"331","30","0.464514740968712",0.562147064181189,0.026155461864302,"ENSG00000137054","POLR1E","RNA polymerase I subunit E"
"ENSG00000267595.1","ENSG00000267595.1",-0.579009091032972,0.560453449850539,0.0491452957373657,"56","305","1.78426950582012",0.54007529297468,0.0272434322783747,"ENSG00000267595",NA,NA
"ENSG00000180353.11","ENSG00000180353.11",0.647047056611934,1.90989268881168,0.0152225927054082,"297","64","0.523589626714679",0.544872184103467,0.0277695065079059,"ENSG00000180353","HCLS1","hematopoietic cell-specific Lyn substrate 1"
"ENSG00000198851.10","ENSG00000198851.10",0.609388677852285,1.83930664613434,0.0219343176286797,"297","64","0.54368313304456",0.552826522557532,0.0287205741945809,"ENSG00000198851","CD3E","CD3 epsilon subunit of T-cell receptor complex"
"ENSG00000108100.18","ENSG00000108100.18",0.606530888284923,1.83405779841323,0.0489477869562695,"319","42","0.545239087266044",0.521950330924768,0.0236447626128546,"ENSG00000108100","CCNY","cyclin Y"
"ENSG00000147889.18","ENSG00000147889.18",0.524642665742892,1.68985489743494,0.0243781169204963,"220","141","0.591766785135171",0.601432995324549,0.0324073760410897,"ENSG00000147889","CDKN2A","cyclin dependent kinase inhibitor 2A"
"ENSG00000198546.15","ENSG00000198546.15",-0.726563769876306,0.483567788653413,0.0263857357616744,"270","91","2.0679623901019",0.539194850932054,0.0260283554109642,"ENSG00000198546","ZNF511","zinc finger protein 511"
"ENSG00000117528.14","ENSG00000117528.14",-0.608198649142836,0.544330516707898,0.0129996407168415,"205","156","1.8371191202874",0.590715890460866,0.0294592071104558,"ENSG00000117528","ABCD3","ATP binding cassette subfamily D member 3"
"ENSG00000112936.19","ENSG00000112936.19",0.483243605377935,1.62132482035399,0.0443901793897223,"259","102","0.616779554254691",0.527840184589228,0.030415512574416,"ENSG00000112936","C7","complement C7"
"ENSG00000198522.14","ENSG00000198522.14",1.0756926509844,2.93202306601744,0.0379169984408523,"352","9","0.341061436927335",0.514451393527233,0.0143246906869035,"ENSG00000198522","GPN1","GPN-loop GTPase 1"
"ENSG00000136279.21","ENSG00000136279.21",0.471700903124455,1.60271794410124,0.0422506388277421,"227","134","0.623940103547522",0.573167769749226,0.0327908367842984,"ENSG00000136279","DBNL","drebrin like"
"ENSG00000175792.12","ENSG00000175792.12",2.43999067987867,11.4729338131614,0.000776457756254866,"359","2","0.0871616638154776",0.515665796344648,0.011123110428942,"ENSG00000175792","RUVBL1","RuvB like AAA ATPase 1"
"ENSG00000106266.11","ENSG00000106266.11",0.609826841790721,1.84011274056626,0.0348677469375196,"109","252","0.543444962884322",0.57936122411804,0.0240482215296165,"ENSG00000106266","SNX8","sorting nexin 8"
"ENSG00000111679.17","ENSG00000111679.17",0.748238283627425,2.11327374630213,0.0049446206604875,"303","58","0.473199462090433",0.568036917845649,0.0291706654893212,"ENSG00000111679","PTPN6","protein tyrosine phosphatase non-receptor type 6"
"ENSG00000173744.18","ENSG00000173744.18",-0.967838642849732,0.37990325801313,0.0021727626528652,"245","116","2.63224907633048",0.603558200255025,0.0244369396621918,"ENSG00000173744","AGFG1","ArfGAP with FG repeats 1"
"ENSG00000070031.4","ENSG00000070031.4",0.665314130027555,1.94510144014683,0.010928858285412,"151","210","0.514112004320204",0.586192239965997,0.029298720576569,"ENSG00000070031","SCT","secretin"
"ENSG00000197892.13","ENSG00000197892.13",-0.970643443634439,0.378839197992704,0.00124310683944476,"36","325","2.63964237412217",0.546420547695671,0.0252321420370229,"ENSG00000197892","KIF13B","kinesin family member 13B"
"ENSG00000173120.15","ENSG00000173120.15",0.489164368919937,1.6309527755371,0.0351179485494248,"227","134","0.61313853779162",0.558048454672415,0.032752359811675,"ENSG00000173120","KDM2A","lysine demethylase 2A"
"ENSG00000156006.5","ENSG00000156006.5",-0.507270910989254,0.602136622956643,0.0320850900781707,"115","246","1.66075266289193",0.576294857004068,0.0326781136710721,"ENSG00000156006","NAT2","N-acetyltransferase 2"
"ENSG00000282826.2","ENSG00000282826.2",0.548575031658028,1.73078494606802,0.028964911726613,"148","213","0.577772531631841",0.552917602768839,0.0310373964291518,"ENSG00000282826","FRG1CP","FSHD region gene 1 family member C, pseudogene"
"ENSG00000112511.18","ENSG00000112511.18",0.785871836192606,2.19431919391771,0.00114405826547805,"196","165","0.455722213419011",0.625204930475439,0.030128415798386,"ENSG00000112511","PHF1","PHD finger protein 1"
"ENSG00000143390.18","ENSG00000143390.18",0.706640782537821,2.02717010297975,0.0256367193872571,"322","39","0.493298514283578",0.530177910012751,0.0232815715758319,"ENSG00000143390","RFX5","regulatory factor X5"
"ENSG00000127334.11","ENSG00000127334.11",-0.757777462190627,0.468706989242229,0.00514534218139593,"219","142","2.13352909803356",0.574230372214463,0.0299354437398685,"ENSG00000127334","DYRK2","dual specificity tyrosine phosphorylation regulated kinase 2"
"ENSG00000139197.11","ENSG00000139197.11",1.89074516345686,6.62430303091197,0.00144063261948485,"358","3","0.150959277577362",0.516940919302933,0.0120884388425734,"ENSG00000139197","PEX5","peroxisomal biogenesis factor 5"
"ENSG00000168994.14","ENSG00000168994.14",0.587908988335156,1.80022019564674,0.017683633280064,"166","195","0.555487602248983",0.578207541441496,0.0307160901302468,"ENSG00000168994","PXDC1","PX domain containing 1"
"ENSG00000185127.6","ENSG00000185127.6",-0.773631319152183,0.461334769152735,0.0389994050724143,"22","339","2.16762331145461",0.53175663367539,0.0205989747119546,"ENSG00000185127","C6orf120","chromosome 6 open reading frame 120"
"ENSG00000139112.11","ENSG00000139112.11",0.575040942519363,1.77720328860456,0.0226099752460124,"276","85","0.562681830723591",0.556257210516728,0.0309910704777351,"ENSG00000139112","GABARAPL1","GABA type A receptor associated protein like 1"
"ENSG00000125971.17","ENSG00000125971.17",-1.14416534239853,0.31848963667909,0.0261204726180442,"307","54","3.13981958856513",0.539377011354666,0.021074517465937,"ENSG00000125971","DYNLRB1","dynein light chain roadblock-type 1"
"ENSG00000064995.18","ENSG00000064995.18",0.511643962018441,1.66803112197092,0.026898391851401,"228","133","0.599509197896987",0.572803448904001,0.0328049160764581,"ENSG00000064995","TAF11","TATA-box binding protein associated factor 11"
"ENSG00000125967.17","ENSG00000125967.17",0.824575044666652,2.28091127393787,0.0276535051244386,"72","289","0.438421262337642",0.564120468759488,0.0193037826461089,"ENSG00000125967","NECAB3","N-terminal EF-hand calcium binding protein 3"
"ENSG00000101400.6","ENSG00000101400.6",0.474270740329067,1.60684196506414,0.0428386665627818,"186","175","0.622338737562213",0.59690934482968,0.0312226541366105,"ENSG00000101400","SNTA1","syntrophin alpha 1"
"ENSG00000204843.12","ENSG00000204843.12",0.594043400096076,1.81129742900519,0.0125228687811716,"258","103","0.552090443008704",0.571983727002247,0.0322841989051656,"ENSG00000204843","DCTN1","dynactin subunit 1"
"ENSG00000168591.16","ENSG00000168591.16",0.805731781584126,2.23833387115349,0.0428950246932457,"71","290","0.446760875527771",0.545266865019127,0.0228563783720898,"ENSG00000168591","TMUB2","transmembrane and ubiquitin like domain containing 2"
"ENSG00000176435.7","ENSG00000176435.7",0.46996045168059,1.59993091738719,0.0433965286222245,"200","161","0.625026986560818",0.545600825793916,0.0329327281795394,"ENSG00000176435","CLEC14A","C-type lectin domain containing 14A"
"ENSG00000113712.19","ENSG00000113712.19",-0.528794308639153,0.589315073602309,0.0293139361356393,"84","277","1.69688515497711",0.574442892707511,0.0312552914280515,"ENSG00000113712","CSNK1A1","casein kinase 1 alpha 1"
"ENSG00000186564.6","ENSG00000186564.6",-0.674843220956877,0.509236251921747,0.0477486414095004,"277","84","1.96372508089559",0.523559414657842,0.0274806847408838,"ENSG00000186564","FOXD2","forkhead box D2"
"ENSG00000132300.19","ENSG00000132300.19",-0.721148951231361,0.486193322511242,0.00191521443351146,"138","223","2.05679501074776",0.562966786082944,0.0327816382258526,"ENSG00000132300","PTCD3","pentatricopeptide repeat domain 3"
"ENSG00000136383.7","ENSG00000136383.7",0.877889152483693,2.40581603207813,0.00551880594298501,"332","29","0.415659379880433",0.548636832837452,0.0239540592497483,"ENSG00000136383","ALPK3","alpha kinase 3"
"ENSG00000273132.1","ENSG00000273132.1",0.713411721138463,2.04094252076064,0.00440372909746844,"167","194","0.489969702638813",0.592142813771328,0.0309397565800468,"ENSG00000273132","LRP11-AS1","LRP11 antisense RNA 1"
"ENSG00000145390.11","ENSG00000145390.11",-0.733829222320986,0.480067182025468,0.001685937855293,"146","215","2.08304178548691",0.618404274697917,0.0319046866192796,"ENSG00000145390","USP53","ubiquitin specific peptidase 53"
"ENSG00000088812.18","ENSG00000088812.18",0.605011341939481,1.83127297895529,0.0415029492434609,"100","261","0.546068233131734",0.545661545934787,0.0269803752133219,"ENSG00000088812","ATRN","attractin"
"ENSG00000127191.18","ENSG00000127191.18",1.23004837381571,3.42139503821971,0.00794467928870548,"69","292","0.292278438715554",0.567429716436942,0.0201056872652757,"ENSG00000127191","TRAF2","TNF receptor associated factor 2"
