id	filename	md5	size	state
7653fe28-b91f-4fa5-9c34-8b8c3030faeb	7653fe28-b91f-4fa5-9c34-8b8c3030faeb/a1539e2f-42d6-4314-9ea0-e29635d9e76f.rna_seq.augmented_star_gene_counts.tsv	66010af72ab7d83a405a047e73a1e8e5	4237174	validated
0e065804-8df9-4294-8a02-0b288cc68b81	0e065804-8df9-4294-8a02-0b288cc68b81/f4aa57d8-df4c-4fee-979a-0f981c8762da.rna_seq.augmented_star_gene_counts.tsv	afd6a23605a999915887690f95b86db1	4214655	validated
1bd9d725-c5b5-46cf-b3c7-8a36bf0b2bcf	1bd9d725-c5b5-46cf-b3c7-8a36bf0b2bcf/a7d1fe23-5255-4daa-a6a9-fe2f67491323.rna_seq.augmented_star_gene_counts.tsv	f169b321873d7a2c250961d11fb46be6	4203047	validated
8820d985-4eaf-4915-b2ca-125e027626aa	8820d985-4eaf-4915-b2ca-125e027626aa/58369b53-786a-49fb-879c-8395f94bf125.rna_seq.augmented_star_gene_counts.tsv	09fade68e45e0dc7f62b5c1de16e03c2	4210387	validated
a1fb3d08-f698-442d-94c0-0d1c03f81a64	a1fb3d08-f698-442d-94c0-0d1c03f81a64/80cb0e05-387d-4bd8-b49c-ff2aae043982.rna_seq.augmented_star_gene_counts.tsv	6499b28f804830e2189feba885e3d409	4213188	validated
f6187446-84f1-42a5-81cd-75bc009a223a	f6187446-84f1-42a5-81cd-75bc009a223a/c96595aa-4604-4ec6-8b54-c97b3543777e.rna_seq.augmented_star_gene_counts.tsv	5ce0a6eebdbff00dd21147e1bd928102	4210325	validated
ff2dac33-4531-4e98-8da4-959ec3443552	ff2dac33-4531-4e98-8da4-959ec3443552/9da01737-be8f-4af5-9f8f-47bb892b6339.rna_seq.augmented_star_gene_counts.tsv	abaab5c4f76c6a79827a2a60bb8c6c81	4210805	validated
ed2c4083-4b61-48b0-9c0f-e0c0421c16b9	ed2c4083-4b61-48b0-9c0f-e0c0421c16b9/fa32f303-025b-40d2-a9b0-25bc7622c27e.rna_seq.augmented_star_gene_counts.tsv	e71c9e6b55264396ff4ac915655d52d4	4199442	validated
1a37238a-6b18-4585-bde9-c641043328b1	1a37238a-6b18-4585-bde9-c641043328b1/6b32f047-89ca-40e7-950f-a03493ea90c7.rna_seq.augmented_star_gene_counts.tsv	84cea1fce1511edf284d2e1a310bd465	4238411	validated
99574ba2-7ddc-4626-9480-d23745b14273	99574ba2-7ddc-4626-9480-d23745b14273/94a92a4a-6c40-40c4-913d-0cdba8cb5892.rna_seq.augmented_star_gene_counts.tsv	c232b1dfa7d252c41ebc7603ee5fe804	4204201	validated
6cf80607-4f94-497e-90f1-767d17e1564c	6cf80607-4f94-497e-90f1-767d17e1564c/0177d00d-7d3f-43c8-8d0f-e6333e73efa4.rna_seq.augmented_star_gene_counts.tsv	b2769bc55dab5d8db43f9feedfaf06cd	4233603	validated
1a59a96b-12b7-4e9a-9e32-b01a7e48c01e	1a59a96b-12b7-4e9a-9e32-b01a7e48c01e/f7670084-a534-406a-b322-d9657f2024b5.rna_seq.augmented_star_gene_counts.tsv	20d0b6f4407e504f6c5aea0799b929da	4213307	validated
0a41ee42-3997-4fde-8928-c005b34bc0d9	0a41ee42-3997-4fde-8928-c005b34bc0d9/640b257c-bbc3-4483-a7b5-191bb7ef5421.rna_seq.augmented_star_gene_counts.tsv	121da6b120a7ed1f4f04341f1abd7d11	4251760	validated
df410102-8821-4bff-825a-c169897b3b99	df410102-8821-4bff-825a-c169897b3b99/518420d3-dfdf-4163-99a4-2b8d7a04056c.rna_seq.augmented_star_gene_counts.tsv	a51c343c9b103cf78f5f7258b34956c2	4201029	validated
700b39f7-7588-4e44-b42d-8223d06b53aa	700b39f7-7588-4e44-b42d-8223d06b53aa/fd618c1b-e230-408d-aed8-4ad6df3fc4e6.rna_seq.augmented_star_gene_counts.tsv	ffdafd7b0d042ed36b0f3246f14701a4	4229363	validated
457ab960-e685-4103-97e9-4868dbc364a2	457ab960-e685-4103-97e9-4868dbc364a2/b8135e73-31c3-49af-b4da-a7ed5f28d68a.rna_seq.augmented_star_gene_counts.tsv	620e351b1ce7e30c49cdf8463f299c51	4229560	validated
75b92663-674e-45ea-9ff8-cf3ce33f8839	75b92663-674e-45ea-9ff8-cf3ce33f8839/9f5f50f9-3524-4767-94d3-d89dca19f7ca.rna_seq.augmented_star_gene_counts.tsv	2262f19a1d6e0ad2656c23556ed64b4e	4237920	validated
